¾øÀ½,,,,,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,551,336600,0,100,100,,,,,,,,1,10,,,,,,,19,10,,21,10,30,,,,,,,,,,1,,,,,,,,,,336600,4,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,67200,4,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,84000,5,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,100800,6,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,117600,7,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,8,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,9,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
,,,,551,,,,,,,,,,,,,,,,,,,,19,,,21,,,,,,,,,,,,,,,,,,,,,,0,10,10
