,,,,
ºÎÈ°À§Ä¡,3DData\LUNAR\Village\buhwal\buhwal.txt,1,,3DData\MData\LUNAR\Village\buhwal\buhwal.x
¹ö¼¸³ª¹«01,3DData\LUNAR\TREE\tree01a\tree01a.txt,1,,3DData\MData\LUNAR\TREE\tree01a\tree01a.x
¹ö¼¸³ª¹«02,3DData\LUNAR\TREE\tree01b\tree01b.txt,1,,3DData\MData\LUNAR\TREE\tree01b\tree01b.x
¹ö¼¸³ª¹«03,3DData\LUNAR\TREE\tree01c\tree01c.txt,1,,3DData\MData\LUNAR\TREE\tree01c\tree01c.x
¹ö¼¸³ª¹«04,3DData\LUNAR\TREE\tree01d\tree01d.txt,1,,3DData\MData\LUNAR\TREE\tree01d\tree01d.x
¼±ÀÎÀå³ª¹«01,3DData\LUNAR\TREE\tree02a\tree02a.txt,1,,3DData\MData\LUNAR\TREE\tree02a\tree02a.x
¼±ÀÎÀå³ª¹«02,3DData\LUNAR\TREE\tree02b\tree02b.txt,1,,3DData\MData\LUNAR\TREE\tree02b\tree02b.x
¼±ÀÎÀå³ª¹«03,3DData\LUNAR\TREE\tree02c\tree02c.txt,1,,3DData\MData\LUNAR\TREE\tree02c\tree02c.x
²Ê¹è±â³ª¹«01,3DData\LUNAR\TREE\tree03a\tree03a.txt,1,,3DData\MData\LUNAR\TREE\tree03a\tree03a.x
²Ê¹è±â³ª¹«02,3DData\LUNAR\TREE\tree03b\tree03b.txt,1,,3DData\MData\LUNAR\TREE\tree03b\tree03b.x
°¡¿À¸®³ª¹«01,3DData\LUNAR\TREE\tree04a\tree04a.txt,1,,3DData\MData\LUNAR\TREE\tree04a\tree04a.x
°¡¿À¸®³ª¹«02,3DData\LUNAR\TREE\tree04b\tree04b.txt,1,,3DData\MData\LUNAR\TREE\tree04b\tree04b.x
È¿¸ð01,3DData\LUNAR\TREE\tree05a\tree05a.txt,1,,3DData\MData\LUNAR\TREE\tree05a\tree05a.x
È¿¸ð02,3DData\LUNAR\TREE\tree05b\tree05b.txt,1,,3DData\MData\LUNAR\TREE\tree05b\tree05b.x
È¿¸ð03,3DData\LUNAR\TREE\tree05c\tree05c.txt,1,,3DData\MData\LUNAR\TREE\tree05c\tree05c.x
´Ù¸®¹ÙÀ§,3DData\LUNAR\STONE\bridgestone\bridgestone.txt,1,,3DData\MData\LUNAR\STONE\bridgestone\bridgestone.x
±¸¸Û¹ÙÀ§,3DData\LUNAR\STONE\stone01\stone01.txt,1,,3DData\MData\LUNAR\STONE\stone01\stone01.x
¼¸´Ù¹ÙÀ§01,3DData\LUNAR\STONE\stone02\stone02.txt,1,,3DData\MData\LUNAR\STONE\stone02\stone02.x
¼¸´Ù¹ÙÀ§02,3DData\LUNAR\STONE\stone03\stone03.txt,1,,3DData\MData\LUNAR\STONE\stone03\stone03.x
¼¸´Ù¹ÙÀ§03,3DData\LUNAR\STONE\stone04\stone04.txt,1,,3DData\MData\LUNAR\STONE\stone04\stone04.x
ÅÍ³Î¹ÙÀ§01,3DData\LUNAR\STONE\tunnelstone01\tunnelstone01.txt,1,,3DData\MData\LUNAR\STONE\tunnelstone01\tunnelstone01.x
ÅÍ³Î¹ÙÀ§02,3DData\LUNAR\STONE\tunnelstone02\tunnelstone02.txt,1,,3DData\MData\LUNAR\STONE\tunnelstone02\tunnelstone02.x
ÅÍ³Î¹ÙÀ§03,3DData\LUNAR\STONE\tunnelstone03\tunnelstone03.txt,1,,3DData\MData\LUNAR\STONE\tunnelstone03\tunnelstone03.x
ÅÍ³Î¹ÙÀ§04,3DData\LUNAR\STONE\tunnelstone04\tunnelstone04.txt,1,,3DData\MData\LUNAR\STONE\tunnelstone04\tunnelstone04.x
ºù»ê01,3DData\LUNAR\STONE\bingsan01\bingsan01.txt,1,,3DData\MData\LUNAR\STONE\bingsan01\bingsan01.x
ºù»ê02,3DData\LUNAR\STONE\bingsan02\bingsan02.txt,1,,3DData\MData\LUNAR\STONE\bingsan02\bingsan02.x
