,,,,
ÀºÇà,3DData\JUNON\House\m_bank\m_bank.txt,30,2,3DData\MData\JUNON\House\m_bank\m_bank.x
´ëÀå°£,3DData\JUNON\House\m_blacksmith\m_blacksmith.txt,30,2,3DData\MData\JUNON\House\m_blacksmith\m_blacksmith.x
½ÅÀü,3DData\JUNON\House\m_church\m_church.txt,30,2,3DData\MData\JUNON\House\m_church\m_church.x
½Ã°èÅ¾,3DData\JUNON\House\m_clocktower\m_clocktower.txt,30,2,3DData\MData\JUNON\House\m_clocktower\m_clocktower.x
°ñµ¿Ç°»óÁ¡,3DData\JUNON\House\m_curioshop\m_curioshop.txt,30,2,3DData\MData\JUNON\House\m_curioshop\m_curioshop.x
¸¶À»È¸°ü,3DData\JUNON\House\m_hall\m_hall.txt,30,2,3DData\MData\JUNON\House\m_hall\m_hall.x
¸¶¹ý»óÁ¡,3DData\JUNON\House\m_magicshop\m_magicshop.txt,30,2,3DData\MData\JUNON\House\m_magicshop\m_magicshop.x
¿¬±¸¼Ò,3DData\JUNON\House\m_research\m_research.txt,30,2,3DData\MData\JUNON\House\m_research\m_research.x
Àç´É¿ø,3DData\JUNON\House\m_talent\m_talent.txt,30,2,3DData\MData\JUNON\House\m_talent\m_talent.x
µµ±¸»óÁ¡,3DData\JUNON\House\m_toolshop\m_toolshop.txt,30,2,3DData\MData\JUNON\House\m_toolshop\m_toolshop.x
¹«±â»óÁ¡,3DData\JUNON\House\m_weaponshop\m_weaponshop.txt,30,2,3DData\MData\JUNON\House\m_weaponshop\m_weaponshop.x
ÁÖÁ¡,3DData\JUNON\House\m_wineshop\m_wineshop.txt,30,2,3DData\MData\JUNON\House\m_wineshop\m_wineshop.x
¹Î°¡011,3DData\JUNON\House\m_minga011\m_minga011.txt,30,2,3DData\MData\JUNON\House\m_minga011\m_minga011.x
¹Î°¡012,3DData\JUNON\House\m_minga012\m_minga012.txt,30,2,3DData\MData\JUNON\House\m_minga012\m_minga012.x
¹Î°¡013,3DData\JUNON\House\m_minga013\m_minga013.txt,30,2,3DData\MData\JUNON\House\m_minga013\m_minga013.x
¹Î°¡021,3DData\JUNON\House\m_minga021\m_minga021.txt,30,2,3DData\MData\JUNON\House\m_minga021\m_minga021.x
¹Î°¡022,3DData\JUNON\House\m_minga022\m_minga022.txt,30,2,3DData\MData\JUNON\House\m_minga022\m_minga022.x
¹Î°¡01a01,3DData\JUNON\House\m_minga01a01\m_minga01a01.txt,30,2,3DData\MData\JUNON\House\m_minga01a01\m_minga01a01.x
¹Î°¡01a02,3DData\JUNON\House\m_minga01a02\m_minga01a02.txt,30,2,3DData\MData\JUNON\House\m_minga01a02\m_minga01a02.x
¹Î°¡01a03,3DData\JUNON\House\m_minga01a03\m_minga01a03.txt,30,2,3DData\MData\JUNON\House\m_minga01a03\m_minga01a03.x
¹Î°¡01b01,3DData\JUNON\House\m_minga01b01\m_minga01b01.txt,30,2,3DData\MData\JUNON\House\m_minga01b01\m_minga01b01.x
¹Î°¡01b02,3DData\JUNON\House\m_minga01b02\m_minga01b02.txt,30,2,3DData\MData\JUNON\House\m_minga01b02\m_minga01b02.x
¹Î°¡01b03,3DData\JUNON\House\m_minga01b03\m_minga01b03.txt,30,2,3DData\MData\JUNON\House\m_minga01b03\m_minga01b03.x
¹Î°¡01c01,3DData\JUNON\House\m_minga01c01\m_minga01c01.txt,30,2,3DData\MData\JUNON\House\m_minga01c01\m_minga01c01.x
¹Î°¡01c02,3DData\JUNON\House\m_minga01c02\m_minga01c02.txt,30,2,3DData\MData\JUNON\House\m_minga01c02\m_minga01c02.x
¹Î°¡01c03,3DData\JUNON\House\m_minga01c03\m_minga01c03.txt,30,2,3DData\MData\JUNON\House\m_minga01c03\m_minga01c03.x
¹Î°¡02a01,3DData\JUNON\House\m_minga02a01\m_minga02a01.txt,30,2,3DData\MData\JUNON\House\m_minga02a01\m_minga02a01.x
¹Î°¡02b01,3DData\JUNON\House\m_minga02b01\m_minga02b01.txt,30,2,3DData\MData\JUNON\House\m_minga02b01\m_minga02b01.x
¹Î°¡02b02,3DData\JUNON\House\m_minga02b02\m_minga02b02.txt,30,2,3DData\MData\JUNON\House\m_minga02b02\m_minga02b02.x
¹Î°¡02b03,3DData\JUNON\House\m_minga02b03\m_minga02b03.txt,30,2,3DData\MData\JUNON\House\m_minga02b03\m_minga02b03.x
¹Î°¡03,3DData\JUNON\House\m_minga03\m_minga03.txt,30,2,3DData\MData\JUNON\House\m_minga03\m_minga03.x
Áý½Ã°Ç¹°01,3DData\JUNON\House\gypsyhouse01\gypsyhouse01.txt,30,2,3DData\MData\JUNON\House\gypsyhouse01\gypsyhouse01.x
Áý½Ã°Ç¹°02,3DData\JUNON\House\gypsyhouse02\gypsyhouse02.txt,30,2,3DData\MData\JUNON\House\gypsyhouse02\gypsyhouse02.x
Áý½Ã°Ç¹°03,3DData\JUNON\House\gypsyhouse03\gypsyhouse03.txt,30,2,3DData\MData\JUNON\House\gypsyhouse03\gypsyhouse03.x
·è¼ÀÅ¸¿ö01,3DData\JUNON\House\luxsamtower01\luxsamtower01.txt,30,2,3DData\MData\JUNON\House\luxsamtower01\luxsamtower01.x
·è¼ÀÅ¸¿ö02,3DData\JUNON\House\luxsamtower02\luxsamtower02.txt,30,2,3DData\MData\JUNON\House\luxsamtower02\luxsamtower02.x
