,,,,
ÀÛÀºÃµÀå,3DData\ELDEON\Dungeon\sikucelling2000\sikucelling2000.txt,1,,3DData\MData\ELDEON\Dungeon\sikucelling2000\sikucelling2000.x
Å«ÃµÀå,3DData\ELDEON\Dungeon\sikucelling6000\sikucelling6000.txt,1,,3DData\MData\ELDEON\Dungeon\sikucelling6000\sikucelling6000.x
ÀÏÀÚÇü2,3DData\ELDEON\Dungeon\sikuwi2000\sikuwi2000.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwi2000\sikuwi2000.x
ÀÏÀÚÇü3,3DData\ELDEON\Dungeon\sikuwi3000\sikuwi3000.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwi3000\sikuwi3000.x
ÀÏÀÚÇüº®6a,3DData\ELDEON\Dungeon\sikuwi6000a\sikuwi6000a.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwi6000a\sikuwi6000a.x
ÀÏÀÚÇüº®6b,3DData\ELDEON\Dungeon\sikuwi6000b\sikuwi6000b.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwi6000b\sikuwi6000b.x
LÀÚÇüº®2,3DData\ELDEON\Dungeon\sikuwL2000\sikuwL2000.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwL2000\sikuwL2000.x
LÀÚÇüº®4,3DData\ELDEON\Dungeon\sikuwL4000\sikuwL4000.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwL4000\sikuwL4000.x
YÀÚÇü2,3DData\ELDEON\Dungeon\sikuwY2000\sikuwY2000.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwY2000\sikuwY2000.x
YÀÚÇüY3,3DData\ELDEON\Dungeon\sikuwY3000\sikuwY3000.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwY3000\sikuwY3000.x
Y¸ð¼­¸®,3DData\ELDEON\Dungeon\sikuwYend\sikuwYend.txt,1,,3DData\MData\ELDEON\Dungeon\sikuwYend\sikuwYend.x
°è´Ü,3DData\ELDEON\Dungeon\sikustair\sikustair.txt,1,,3DData\MData\ELDEON\Dungeon\sikustair\sikustair.x
ºÎÁ¶º®01,3DData\ELDEON\Dungeon\catacombs01\catacombs01.txt,1,,3DData\MData\ELDEON\Dungeon\catacombs01\catacombs01.x
Á¦´Ü,3Ddata\ELDEON\Dungeon\sikualtar01\sikualtar01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualtar01\sikualtar01.x
Á¦´Ü °¡´Â±æ ³¡,3Ddata\ELDEON\Dungeon\sikualtar02\sikualtar02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualtar02\sikualtar02.x
Á¦´Ü °¡´Â±æ Áß°£,3Ddata\ELDEON\Dungeon\sikualtar03\sikualtar03.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualtar03\sikualtar03.x
Á¦´Ü Áß¾Ó°è´Ü,3Ddata\ELDEON\Dungeon\sikualtar04\sikualtar04.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualtar04\sikualtar04.x
Á¦´Ü È­·Î,3Ddata\ELDEON\Dungeon\sikufire01\sikufire01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikufire01\sikufire01.x
¸Å´Þ¸° È­·Î,3Ddata\ELDEON\Dungeon\sikufire02\sikufire02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikufire02\sikufire02.x
ÇØ°ñ¹«´õ±â01,3Ddata\ELDEON\Dungeon\sikuskull01\sikuskull01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuskull01\sikuskull01.x
ÇØ°ñ¹«´õ±â02,3Ddata\ELDEON\Dungeon\sikuskull02\sikuskull02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuskull02\sikuskull02.x
Á¦´Ü °¡´Â±æ ÀÔ±¸,3Ddata\ELDEON\Dungeon\sikugate01\sikugate01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikugate01\sikugate01.x
µ¶¹æ °¡´Â±æ ¼®»ó01,3Ddata\ELDEON\Dungeon\sikualone01\sikualone01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualone01\sikualone01.x
µ¶¹æ °¡´Â±æ ¸ðµ¨01,3Ddata\ELDEON\Dungeon\sikualone02\sikualone02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualone02\sikualone02.x
µ¶¹æ È­·Î,3Ddata\ELDEON\Dungeon\sikualofire01\sikualofire01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualofire01\sikualofire01.x
±âº» °ÔÀÌÆ®,3Ddata\ELDEON\Dungeon\sikunorgate01\sikunorgate01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikunorgate01\sikunorgate01.x
µ¶¹æ ÀüÃ¼,3Ddata\ELDEON\Dungeon\sikualodom01\sikualodom01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualodom01\sikualodom01.x
µ¶¹æ Æ®·¦,3Ddata\ELDEON\Dungeon\sikutrap01\sikutrap01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikutrap01\sikutrap01.x
½ÃÄíÄíÁöÇÏ³ª¹«01,3Ddata\ELDEON\Dungeon\sikutree01\sikutree01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikutree01\sikutree01.x
½ÃÄíÄíÁöÇÏ³ª¹«02,3Ddata\ELDEON\Dungeon\sikutree02\sikutree02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikutree02\sikutree02.x
½ÃÄíÄíÁöÇÏ³ª¹«03,3Ddata\ELDEON\Dungeon\sikutree03\sikutree03.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikutree03\sikutree03.x
½ÃÄíÄíÁöÇÏ³ª¹«04,3Ddata\ELDEON\Dungeon\sikutree04\sikutree04.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikutree04\sikutree04.x
ÁöÇÏÀÔ±¸°è´Ü,3Ddata\ELDEON\Dungeon\sikustair01\sikustair01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikustair01\sikustair01.x
½ÃÄíÄíÁöÇÏ°¨¿Á01,3Ddata\ELDEON\Dungeon\sikuprison01\sikuprison01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison01\sikuprison01.x
½ÃÄíÄíÁöÇÏ°¨¿Á02,3Ddata\ELDEON\Dungeon\sikuprison02\sikuprison02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison02\sikuprison02.x
½ÃÄíÄíÁöÇÏ°¨¿Á03,3Ddata\ELDEON\Dungeon\sikuprison03\sikuprison03.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison03\sikuprison03.x
½ÃÄíÄíÁöÇÏ°¨¿Á04,3Ddata\ELDEON\Dungeon\sikuprison04\sikuprison04.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison04\sikuprison04.x
½ÃÄíÄíÁöÇÏ°¨¿Á05,3Ddata\ELDEON\Dungeon\sikuprison05\sikuprison05.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison05\sikuprison05.x
Y²²Áøº®,3Ddata\ELDEON\Dungeon\sikuwYcrack\sikuwYcrack.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuwYcrack\sikuwYcrack.x
º®ÇØ°ñ,3Ddata\ELDEON\Dungeon\sikubonewall01\sikubonewall01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikubonewall01\sikubonewall01.x
µ¶¹æÆ®·¦2,3Ddata\ELDEON\Dungeon\sikutrap02\sikutrap02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikutrap02\sikutrap02.x
½ÃÄíÄíÁöÇÏ°¨¿Á06,3Ddata\ELDEON\Dungeon\sikuprison06\sikuprison06.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison06\sikuprison06.x
½ÃÄíÄíÁöÇÏ°¨¿Á07,3Ddata\ELDEON\Dungeon\sikuprison07\sikuprison07.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuprison07\sikuprison07.x
´ÜµÎ´ë,3Ddata\ELDEON\Dungeon\sikuguillotine\sikuguillotine.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuguillotine\sikuguillotine.x
½ÃÄíÄí ´ëÇü³ª¹«,3Ddata\ELDEON\Dungeon\sikumaintree01\sikumaintree01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikumaintree01\sikumaintree01.x
»À´Ù±Í01,3DData\JUNON\Dungeon\bone01\bone01.txt,1,,3DData\MData\JUNON\Dungeon\bone01\bone01.x
»À´Ù±Í02,3DData\JUNON\Dungeon\bone02\bone02.txt,1,,3DData\MData\JUNON\Dungeon\bone02\bone02.x
¼úÅë,3DData\JUNON\Dungeon\sultong\sultong.txt,1,,3DData\MData\JUNON\Dungeon\sultong\sultong.x
µµ³¢,3DData\JUNON\Dungeon\dokki\dokki.txt,1,,3DData\MData\JUNON\Dungeon\dokki\dokki.x
³×¸ð°¨¿Á,3DData\JUNON\Dungeon\chulchang02\chulchang02.txt,1,,3DData\MData\JUNON\Dungeon\chulchang02\chulchang02.x
¸ð´ÚºÒ,3DData\JUNON\Dungeon\modakbull\modakbull.txt,1,,3DData\MData\JUNON\Dungeon\modakbull\modakbull.x
ÇØ¸Ó,3DData\JUNON\Dungeon\haemur\haemur.txt,1,,3DData\MData\JUNON\Dungeon\haemur\haemur.x
Å×ÀÌºí,3DData\JUNON\Dungeon\table\table.txt,1,,3DData\MData\JUNON\Dungeon\table\table.x
ÀÇÀÚ,3DData\JUNON\Dungeon\chair\chair.txt,1,,3DData\MData\JUNON\Dungeon\chair\chair.x
È­·Î,3DData\JUNON\Dungeon\fireroad\fireroad.txt,1,,3DData\MData\JUNON\Dungeon\fireroad\fireroad.x
¸ÁÀÚ»ç¸·¼ö·¹,3DData\JUNON\Village\jdcart\jdcart.txt,1,,3DData\MData\JUNON\Village\jdcart\jdcart.x
³ª¹«»óÀÚ,3DData\JUNON\Village\m_box01\m_box01.txt,1,,3DData\MData\JUNON\Village\m_box01\m_box01.x
ºÎ¼­Áø ¹Ú½º,3DData\JUNON\etc\jdbrobox01b\jdbrobox01b.txt,1,,3DData\MData\JUNON\etc\jdbrobox01b\jdbrobox01b.x
Àß¸°°í¸ñ³ª¹«,3DData\JUNON\TREE\tree027\tree027.txt,1,,3DData\MData\JUNON\TREE\tree027\tree027.x
µÎ°³°ñ È¶ºÒ,3DData\ELDEON\etc\eldeonbonefire\eldeonbonefire.txt,1,,3DData\MData\ELDEON\etc\eldeonbonefire\eldeonbonefire.x
°¡½Ã³ÕÄð01,3DData\ELDEON\GRASS\eldeongrass027\eldeongrass027.txt,1,,3DData\MData\ELDEON\GRASS\eldeongrass027\eldeongrass027.x
¼ÓÀÌ ºó ³ª¹«01,3DData\ELDEON\TREE\eldeontree023\eldeontree023.txt,1,,3DData\MData\ELDEON\TREE\eldeontree023\eldeontree023.x
¹ö¼¸02,3DData\ELDEON\GRASS\eldeongrass021\eldeongrass021.txt,1,,3DData\MData\ELDEON\GRASS\eldeongrass021\eldeongrass021.x
³ë¶õ²É(3°³),3DData\JUNON\GRASS\grass020\grass020.txt,1,,3DData\MData\JUNON\GRASS\grass020\grass020.x
°£¼öÈÞ°Ô¼Ò,3Ddata\ELDEON\Dungeon\sikurest\sikurest.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikurest\sikurest.x
º®ÇØ°ñ 02,3Ddata\ELDEON\Dungeon\sikubonewall02\sikubonewall02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikubonewall02\sikubonewall02.x
µ¶¹æ ÇØ°ñ´õ¹Ì,3Ddata\ELDEON\Dungeon\sikubone01\sikubone01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikubone01\sikubone01.x
µ¶¹æ ±¸Á¶¹°,3Ddata\ELDEON\Village\eldeontemple04\eldeontemple04.txt,1,,3Ddata\MData\ELDEON\Village\eldeontemple04\eldeontemple04.x
°Å¹ÌÁÙ,3Ddata\ELDEON\Dungeon\sikuspider01\sikuspider01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikuspider01\sikuspider01.x
Ã¢°ú ¹æÆÐ,3Ddata\ELDEON\Dungeon\sikushild\sikushild.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikushild\sikushild.x
½ÃÄíÄí ±âº»µ¹,3Ddata\ELDEON\Dungeon\sikustone01\sikustone01.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikustone01\sikustone01.x
±âµÕ,3Ddata\ELDEON\Dungeon\sikucolumn\sikucolumn.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikucolumn\sikucolumn.x
´ëµéº¸,3Ddata\ELDEON\Dungeon\sikubeam\sikubeam.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikubeam\sikubeam.x
ÀÏ¹Ý ÀûÀºÇ®,3DData\ELDEON\GRASS\eldeongrass001\eldeongrass001.txt,1,,3DData\MData\ELDEON\GRASS\eldeongrass001\eldeongrass001.x
ÀÏ¹Ý ¸¹ÀºÇ®,3DData\ELDEON\GRASS\eldeongrass002\eldeongrass002.txt,1,,3DData\MData\ELDEON\GRASS\eldeongrass002\eldeongrass002.x
¹ö¼¸01,3DData\ELDEON\GRASS\eldeongrass019\eldeongrass019.txt,1,,3DData\MData\ELDEON\GRASS\eldeongrass019\eldeongrass019.x
º®È­·Î,3Ddata\ELDEON\Dungeon\sikualofire02\sikualofire02.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikualofire02\sikualofire02.x
³ÕÄð ½Ä¹°02,3DData\ELDEON\GRASS\eldeongrass026\eldeongrass026.txt,1,,3DData\MData\ELDEON\GRASS\eldeongrass026\eldeongrass026.x
º®ÇØ°ñ 03,3Ddata\ELDEON\Dungeon\sikubonewall03\sikubonewall03.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikubonewall03\sikubonewall03.x
ÀÌÆåÆ®,3Ddata\ELDEON\Dungeon\sikueffect\sikueffect.txt,1,,3Ddata\MData\ELDEON\Dungeon\sikueffect\sikueffect.x
